id,deviceID,datetime,pm25,pm10,aqi,co2,voc,temp,humidity,battery,viral_index
15273,DELCPCB010,2024-05-12 05:16:00,0,188,159,0,0,0,0,5,0
15301,DELCPCB010,2024-05-12 05:46:00,117,184,290,0,0,0,0,5,0
15386,DELCPCB010,2024-05-12 06:46:00,0,156,137,0,0,0,0,5,0
15458,DELCPCB010,2024-05-12 07:41:00,0,149,133,0,0,0,0,5,0
15533,DELCPCB010,2024-05-12 08:46:00,0,165,143,0,0,0,0,5,0
15556,DELCPCB010,2024-05-12 09:01:00,0,148,132,0,0,0,0,5,0
15613,DELCPCB010,2024-05-12 09:46:00,0,164,143,0,0,0,0,5,0
16056,DELCPCB010,2024-05-12 14:31:00,0,161,141,0,0,0,0,5,0
16122,DELCPCB010,2024-05-12 15:06:00,0,184,156,0,0,0,0,5,0
16140,DELCPCB010,2024-05-12 16:46:00,0,151,134,0,0,0,0,5,0
16213,DELCPCB010,2024-05-12 17:46:00,0,158,139,0,0,0,0,5,0
16246,DELCPCB010,2024-05-12 18:01:00,0,156,137,0,0,0,0,5,0
16294,DELCPCB010,2024-05-12 18:46:00,0,164,143,0,0,0,0,5,0
16377,DELCPCB010,2024-05-12 19:46:00,0,203,169,0,0,0,0,5,0
16615,DELCPCB010,2024-05-12 22:46:00,107,228,257,0,0,0,0,5,0
16695,DELCPCB010,2024-05-12 23:46:00,115,287,283,0,0,0,0,5,0
16956,DELCPCB010,2024-05-13 03:01:00,132,333,309,0,0,0,0,5,0
17052,DELCPCB010,2024-05-13 04:16:00,134,280,311,0,0,0,0,5,0
17100,DELCPCB010,2024-05-13 04:46:00,128,260,306,0,0,0,0,5,0
17178,DELCPCB010,2024-05-13 05:46:00,112,218,273,0,0,0,0,5,0
17202,DELCPCB010,2024-05-13 06:01:00,104,215,247,0,0,0,0,5,0
17418,DELCPCB010,2024-05-13 08:46:00,0,193,162,0,0,0,0,5,0
17503,DELCPCB010,2024-05-13 09:46:00,0,174,149,0,0,0,0,5,0
17581,DELCPCB010,2024-05-13 10:46:00,0,182,155,0,0,0,0,5,0
17666,DELCPCB010,2024-05-13 11:46:00,0,227,185,0,0,0,0,5,0
17689,DELCPCB010,2024-05-13 12:01:00,0,231,187,0,0,0,0,5,0
17709,DELCPCB010,2024-05-13 12:16:00,0,224,183,0,0,0,0,5,0
17829,DELCPCB010,2024-05-13 13:46:00,0,212,175,0,0,0,0,5,0
17890,DELCPCB010,2024-05-13 14:31:00,0,175,150,0,0,0,0,5,0
17915,DELCPCB010,2024-05-13 14:46:00,0,177,151,0,0,0,0,5,0
18078,DELCPCB010,2024-05-13 16:21:00,0,128,119,0,0,0,0,5,0
18388,DELCPCB010,2024-05-13 20:46:00,117,325,290,0,0,0,0,5,0
18441,DELCPCB010,2024-05-13 21:16:00,114,318,280,0,0,0,0,5,0
18476,DELCPCB010,2024-05-13 21:46:00,107,293,257,0,0,0,0,5,0
18552,DELCPCB010,2024-05-13 22:36:00,103,314,264,0,0,0,0,5,0
18633,DELCPCB010,2024-05-13 23:46:00,107,289,257,0,0,0,0,5,0
18802,DELCPCB010,2024-05-14 01:46:00,0,223,182,0,0,0,0,5,0
18880,DELCPCB010,2024-05-14 02:46:00,112,363,316,0,0,0,0,5,0
18947,DELCPCB010,2024-05-14 03:06:00,0,323,273,0,0,0,0,5,0
18963,DELCPCB010,2024-05-14 03:16:00,0,295,245,0,0,0,0,5,0
19751,DELCPCB010,2024-05-14 13:46:00,0,168,145,0,0,0,0,5,0
19876,DELCPCB010,2024-05-14 15:06:00,0,194,163,0,0,0,0,5,0
19914,DELCPCB010,2024-05-14 15:16:00,0,173,149,0,0,0,0,5,0
20006,DELCPCB010,2024-05-14 16:46:00,0,117,111,0,0,0,0,5,0
