CreatedDate,pm25_Robin: Living room,pm10_Robin: Living room,aqi_Robin: Living room
18-05-2024 02:00,73,240,193
18-05-2024 02:15,74,246,197
18-05-2024 02:30,74,245,197
18-05-2024 02:45,76,254,204
18-05-2024 03:00,75,251,201
18-05-2024 03:15,76,254,204
18-05-2024 03:30,76,256,206
18-05-2024 03:45,76,255,205
18-05-2024 04:00,75,252,202
18-05-2024 04:15,75,252,202
18-05-2024 04:30,75,251,201
18-05-2024 04:45,76,253,203
18-05-2024 05:00,76,255,205
18-05-2024 05:15,77,261,211
18-05-2024 05:30,78,265,215
18-05-2024 05:45,79,268,218
18-05-2024 06:00,81,277,227
18-05-2024 06:15,81,280,230
18-05-2024 06:30,82,282,232
18-05-2024 06:45,83,284,234
18-05-2024 07:00,83,286,236
18-05-2024 07:15,90,297,247
18-05-2024 07:30,88,294,244
18-05-2024 07:45,92,301,251
18-05-2024 08:00,96,306,256
18-05-2024 08:15,91,298,248
18-05-2024 08:30,88,293,243
18-05-2024 08:45,88,294,244
18-05-2024 09:00,86,290,240
18-05-2024 09:15,83,285,235
18-05-2024 09:30,92,301,251
18-05-2024 09:45,88,294,244
18-05-2024 10:00,87,292,242
18-05-2024 10:15,87,292,242
18-05-2024 10:30,93,301,251
18-05-2024 10:45,93,302,252
18-05-2024 11:00,94,302,252
18-05-2024 11:15,94,303,253
18-05-2024 11:30,90,297,247
18-05-2024 11:45,91,298,248
18-05-2024 12:00,98,310,260
18-05-2024 12:15,99,311,261
18-05-2024 12:30,93,301,251
18-05-2024 12:45,89,296,246
18-05-2024 13:00,96,307,257
18-05-2024 13:15,93,301,251
18-05-2024 13:30,94,303,253
18-05-2024 13:45,97,308,258
18-05-2024 14:00,87,293,243
18-05-2024 14:15,80,276,226
18-05-2024 14:30,73,240,193
18-05-2024 14:45,67,213,175
18-05-2024 15:00,63,195,163
18-05-2024 15:15,61,187,158
18-05-2024 15:30,59,179,153
18-05-2024 15:45,57,172,148
18-05-2024 16:00,57,170,147
18-05-2024 16:15,56,167,145
18-05-2024 16:30,57,171,147
18-05-2024 16:45,55,161,141
18-05-2024 17:00,52,146,131
18-05-2024 17:15,50,140,127
18-05-2024 17:30,48,132,121
18-05-2024 17:45,48,130,120
18-05-2024 18:00,46,125,117
18-05-2024 18:15,48,131,121
18-05-2024 18:30,49,136,124
18-05-2024 18:45,48,131,121
18-05-2024 19:00,61,186,157
18-05-2024 19:15,79,260,210
18-05-2024 19:30,62,194,163
18-05-2024 19:45,58,177,151
18-05-2024 20:00,61,187,158
18-05-2024 20:15,60,182,155
18-05-2024 20:30,57,169,146
18-05-2024 20:45,57,168,145
18-05-2024 21:00,57,168,145
18-05-2024 21:15,56,165,143
18-05-2024 21:30,55,159,139
18-05-2024 21:45,55,158,139
18-05-2024 22:00,55,158,139
18-05-2024 22:15,55,162,141
18-05-2024 22:30,57,168,145
18-05-2024 22:45,58,177,151
18-05-2024 23:00,58,175,150
18-05-2024 23:15,57,171,147
18-05-2024 23:30,57,169,146
18-05-2024 23:45,56,163,142
19-05-2024 00:00,56,165,143
19-05-2024 00:15,56,166,144
19-05-2024 00:30,56,164,143
19-05-2024 00:45,56,165,143
19-05-2024 01:00,55,162,141
19-05-2024 01:15,56,164,143
19-05-2024 01:30,55,161,141
19-05-2024 01:45,55,162,141
19-05-2024 02:00,55,160,140
19-05-2024 02:15,54,154,136
19-05-2024 02:30,54,154,136
19-05-2024 02:45,54,154,136
19-05-2024 03:00,54,155,137
19-05-2024 03:15,54,155,137
19-05-2024 03:30,55,159,139
19-05-2024 03:45,55,162,141
19-05-2024 04:00,56,165,143
19-05-2024 04:15,57,172,148
19-05-2024 04:30,58,173,149
19-05-2024 04:45,59,178,152
19-05-2024 05:00,59,179,153
19-05-2024 05:15,59,178,152
19-05-2024 05:30,60,182,155
19-05-2024 05:45,62,192,161
19-05-2024 06:00,65,207,171
19-05-2024 06:15,69,225,183
19-05-2024 06:30,71,233,189
19-05-2024 06:45,74,246,197
19-05-2024 07:00,80,276,226
19-05-2024 07:15,82,284,234
19-05-2024 07:30,84,288,238
19-05-2024 07:45,84,289,239
19-05-2024 08:00,83,287,237
19-05-2024 08:15,85,290,240
19-05-2024 08:30,85,290,240
19-05-2024 08:45,83,287,237
19-05-2024 09:00,85,289,239
19-05-2024 09:15,92,301,251
19-05-2024 09:30,106,325,275
19-05-2024 09:45,113,337,287
19-05-2024 10:00,120,348,300
19-05-2024 10:15,123,352,302
19-05-2024 10:30,118,346,296
19-05-2024 10:45,110,333,283
19-05-2024 11:00,97,309,259
19-05-2024 11:15,90,297,247
19-05-2024 11:30,84,287,237
19-05-2024 11:45,82,282,232
19-05-2024 12:00,78,263,213
19-05-2024 12:15,71,233,189
19-05-2024 12:30,67,216,177
19-05-2024 12:45,67,216,177
19-05-2024 13:00,78,266,216
19-05-2024 13:15,76,253,203
19-05-2024 13:30,87,292,242
19-05-2024 13:45,105,322,272
19-05-2024 14:00,93,301,251
19-05-2024 14:15,88,294,244
19-05-2024 14:30,80,271,221
19-05-2024 14:45,69,223,182
19-05-2024 15:00,61,188,159
19-05-2024 15:15,54,154,136
19-05-2024 15:30,50,138,125
19-05-2024 15:45,73,250,200
19-05-2024 16:00,67,228,185
19-05-2024 16:15,59,184,156
19-05-2024 16:30,53,156,137
19-05-2024 16:45,47,128,119
19-05-2024 17:00,43,112,108
19-05-2024 17:15,40,98,98
19-05-2024 17:30,39,94,94
19-05-2024 17:45,40,99,99
19-05-2024 18:00,39,94,94
19-05-2024 18:15,39,96,96
19-05-2024 18:30,41,105,103
19-05-2024 18:45,41,103,102
19-05-2024 19:00,42,111,107
19-05-2024 19:15,45,121,114
19-05-2024 19:30,42,109,106
19-05-2024 19:45,41,107,105
19-05-2024 20:00,41,104,103
19-05-2024 20:15,41,105,103
19-05-2024 20:30,41,107,105
19-05-2024 20:45,43,114,109
19-05-2024 21:00,45,120,113
19-05-2024 21:15,46,124,116
19-05-2024 21:30,47,130,120
19-05-2024 21:45,50,144,129
19-05-2024 22:00,52,149,133
19-05-2024 22:15,49,133,122
19-05-2024 22:30,49,135,123
19-05-2024 22:45,48,130,120
19-05-2024 23:00,46,124,116
19-05-2024 23:15,43,113,109
19-05-2024 23:30,42,108,105
19-05-2024 23:45,41,104,103
20-05-2024 00:00,40,98,98
20-05-2024 00:15,39,93,93
